,id,original_title,popularity,vote_count,genre_ids
5743,515248,Someone Great,23.409,1122,"[35, 10749]"
5744,356305,Why Him?,31.632,3920,[35]
5745,294652,Son of a Gun,16.238,713,"[28, 80, 18, 53]"
5746,77949,The Awakening,15.333,1306,"[27, 53, 9648]"
5747,27813,Basket Case,10.288,369,"[35, 27]"
5748,21610,Nighthawks,19.27,380,"[28, 80, 53]"
5749,10851,Revolver,14.532,1256,"[18, 53, 80, 9648]"
5750,10057,The Three Musketeers,25.615,889,"[28, 12, 35]"
5751,8512,Devil in a Blue Dress,13.89,346,"[53, 80, 18, 9648]"
5752,299,Ocean's Eleven,14.624,309,"[80, 35, 10402]"
5753,762968,Do Revenge,32.055,733,"[35, 53, 10749]"
5754,746333,Super-héros malgré lui,17.399,444,"[35, 28]"
5755,222461,Wer,14.815,374,"[27, 9648, 53]"
5756,11913,Le Gendarme en balade,8.484,466,[35]
5757,11680,L'Avare,8.239,402,[35]
5758,9759,Cellular,25.834,1776,"[28, 53]"
5759,320367,Return,6.684,647,[18]
5760,121674,Great Expectations,12.81,323,"[18, 10749]"
5761,18086,Fright Night Part 2,16.828,356,"[27, 35]"
5762,314405,Il racconto dei racconti,18.52,1562,"[10749, 14, 27]"
5763,295699,Everybody Wants Some!!,15.99,1020,[35]
5764,209403,Bad Words,23.677,757,[35]
5765,68735,Warcraft,49.418,6433,"[28, 12, 14]"
5766,11008,Major Payne,25.858,719,"[12, 35, 10751]"
5767,631843,Old,53.892,4004,"[53, 9648, 27]"
5768,84188,Compliance,17.377,617,"[18, 53]"
5769,10047,Joan of Arc,22.146,1328,"[12, 18, 28, 36, 10752]"
5770,9317,La Soupe aux choux,13.153,800,"[35, 878]"
5771,753342,Napoleon,247.919,838,"[18, 36, 10752]"
5772,9294,Phenomenon,15.924,1058,"[18, 10749, 878, 14]"
5773,574060,Gunpowder Milkshake,29.668,889,"[28, 80, 53]"
5774,118293,Le magasin des suicides,10.426,543,"[35, 16, 10402]"
5775,38365,Grown Ups,78.551,5671,[35]
5776,27429,Shivers,20.648,597,"[27, 878]"
5777,6488,Arachnophobia,11.748,1265,"[35, 27]"
5778,503616,Second Act,15.771,1135,"[10749, 35]"
5779,250574,Creep,20.619,1298,[27]
5780,21057,海がきこえる,27.469,779,"[16, 18, 10749, 10770]"
5781,10017,The Wraith,25.201,395,"[28, 878]"
5782,189,Sin City: A Dame to Kill For,40.84,3593,"[80, 28, 53]"
5783,262500,Insurgent,72.087,9590,"[28, 12, 878, 53]"
5784,81342,La Délicatesse,9.402,408,"[18, 35, 10749]"
5785,15139,The Pagemaster,17.549,697,"[10751, 14, 878, 16]"
5786,999644,You Are So Not Invited to My Bat Mitzvah,31.483,319,[35]
5787,46929,Fun and Fancy Free,20.39,424,"[16, 10402]"
5788,1968,Fools Rush In,21.598,491,"[35, 18, 10749]"
5789,173185,20 ans d'écart,52.231,1277,[35]
5790,15653,An Extremely Goofy Movie,21.057,569,"[16, 10751, 35]"
5791,57800,Ice Age: Continental Drift,76.006,7140,"[16, 35, 12, 10751]"
5792,1734,The Mummy Returns,50.502,6571,"[12, 28, 14]"
5793,608,Men in Black II,43.775,9361,"[28, 35, 878]"
5794,408033,Tamara,10.574,626,[35]
5795,592336,Ma cosa ci dice il cervello,8.96,352,[35]
5796,293646,The 33,21.641,874,"[18, 36]"
5797,16248,D.A.R.Y.L.,22.243,304,"[10751, 878, 28]"
5798,11120,The Mosquito Coast,14.826,429,"[18, 12]"
5799,10413,Nowhere to Run,29.924,645,"[28, 18, 53, 10749]"
5800,10413,Nowhere to Run,29.924,645,"[28, 18, 53, 10749]"
5801,623491,The Babysitter: Killer Queen,35.321,1489,"[35, 27]"
5802,602545,L'uomo del labirinto,13.837,469,"[53, 9648]"
5803,592336,Ma cosa ci dice il cervello,8.96,352,[35]
5804,82682,Gangster Squad,21.722,3831,"[80, 18, 28, 53]"
5805,11120,The Mosquito Coast,14.826,429,"[18, 12]"
5806,10192,Shrek Forever After,98.973,6870,"[35, 12, 14, 16, 10751]"
5807,112205,The Family,20.51,2765,"[80, 35, 28]"
5808,14114,You Got Served,16.93,402,"[10402, 18]"
5809,8077,Alien³,44.98,5171,"[878, 28, 27]"
5810,66195,The Perfect Host,10.486,383,"[35, 53, 80]"
5811,41733,Due Date,30.464,5114,"[35, 18]"
5812,9718,Talladega Nights: The Ballad of Ricky Bobby,23.536,1554,[35]
5813,2642,Two Weeks Notice,24.71,1924,"[35, 10749]"
5814,1247,The Good Shepherd,18.208,1054,"[18, 53, 36]"
5815,250225,The Duke of Burgundy,11.713,301,"[18, 9648, 10749]"
5816,11002,"Greystoke: The Legend of Tarzan, Lord of the Apes",24.116,428,"[12, 18, 28, 10749]"
5817,6951,Turner & Hooch,26.983,1192,"[28, 35, 53, 80, 10751]"
5818,714,Tomorrow Never Dies,46.457,2857,"[12, 28, 53]"
5819,181812,Star Wars: The Rise of Skywalker,75.949,9198,"[12, 28, 878]"
5820,10543,Fear,30.964,712,[53]
5821,617,Wild Things,28.706,1580,"[9648, 53, 18]"
5822,411999,OtherLife,15.434,375,"[878, 80, 9648]"
5823,338970,Tomb Raider,44.857,7396,"[28, 12, 14]"
5824,202575,The House of Magic,21.028,329,"[10751, 14, 16, 12]"
5825,181812,Star Wars: The Rise of Skywalker,75.949,9198,"[12, 28, 878]"
5826,38093,Just Wright,13.154,358,"[35, 18, 10749]"
5827,1647,The Recruit,16.273,1601,"[28, 53]"
5828,521034,The Secret Garden,21.882,539,"[10751, 14, 18]"
5829,520023,Bodies Bodies Bodies,29.959,810,"[35, 27, 9648]"
5830,399035,The Commuter,28.803,4183,"[28, 53, 9648]"
5831,11068,Singles,38.508,341,"[35, 18, 10749]"
5832,8007,Behind Enemy Lines,29.85,1352,"[28, 18, 53, 10752]"
5833,4247,Scary Movie,59.859,6507,[35]
5834,801071,The Jack in the Box: Awakening,36.03,302,[27]
5835,798021,Family Switch,124.335,380,"[35, 14, 10751]"
5836,477033,Errementari,25.459,500,"[18, 14, 27]"
5837,406759,Moonfall,93.341,2757,"[878, 12, 28]"
5838,13523,Sex Drive,26.871,1245,"[35, 12, 10749]"
5839,11427,Dead End,13.4,483,"[9648, 27, 53]"
5840,674944,Hogar,12.986,695,"[53, 18]"
5841,438348,Knock,22.625,431,[35]
5842,332567,The Shallows,27.473,4838,"[27, 18, 53]"
5843,300168,天將雄師,26.696,526,"[12, 36, 28, 14]"
5844,509967,6 Underground,40.796,4433,"[28, 35, 53]"
5845,179538,Las brujas de Zugarramurdi,11.668,605,"[35, 27]"
5846,82525,Savages,27.948,2035,"[80, 18, 53]"
5847,11852,The Hot Chick,36.105,1870,"[35, 14]"
5848,625450,Tall Girl,19.396,1796,"[35, 18, 10749]"
5849,48231,A Dangerous Method,20.808,1940,"[18, 53]"
5850,21705,The Barbie Diaries,10.871,358,"[10751, 16]"
5851,9902,Wrong Turn,52.968,2476,"[27, 53]"
5852,9472,DodgeBall: A True Underdog Story,26.685,3246,[35]
5853,156711,Austenland,13.429,417,"[35, 10749]"
5854,9785,The Invisible,8.952,498,"[14, 53]"
5855,4824,The Jackal,23.686,1725,"[28, 53, 12, 80]"
5856,539649,The Lie,30.234,649,"[9648, 53, 27]"
5857,10847,Lord of the Flies,16.223,508,"[12, 18, 53]"
5858,4614,The Sum of All Fears,23.49,1585,"[53, 28, 18]"
5859,2075,Prizzi's Honor,10.404,340,"[10749, 35, 80]"
5860,405775,The Wall,29.026,853,"[10752, 53, 18]"
5861,59981,Legends of Oz: Dorothy's Return,11.597,352,"[16, 10751, 14]"
5862,38357,Morning Glory,15.395,1386,"[18, 35, 10749]"
5863,11427,Dead End,13.4,483,"[9648, 27, 53]"
5864,320028,Il nome del figlio,9.367,321,[35]
5865,23631,Machete,28.553,3087,"[28, 35, 53]"
5866,8960,Hancock,51.688,9076,"[14, 28]"
5867,1049,Sommersby,30.718,343,"[18, 53, 9648, 10749]"
5868,415401,The Party,12.552,490,"[35, 18]"
5869,10611,Barbershop,26.204,423,"[35, 18]"
5870,798021,Family Switch,124.335,379,"[35, 14, 10751]"
5871,12201,Edge of Darkness,15.582,1435,"[80, 18, 9648, 53]"
5872,1619,The Way of the Gun,16.982,389,"[28, 80, 18, 53]"
5873,345911,Lights Out,30.227,3673,"[27, 53, 9648]"
5874,34588,Se Eu Fosse Você,5.527,355,[35]
5875,11560,High Crimes,22.014,729,"[18, 9648, 53, 80]"
5876,2019,Hard Target,32.634,1040,"[28, 12, 80, 53]"
5877,836466,Return,6.464,756,[16]
5878,601844,Becky,19.113,476,"[53, 27, 28]"
5879,392142,La Folle Histoire de Max et Léon,11.653,747,"[35, 10752, 12]"
5880,82675,Taken 2,65.168,6275,"[28, 80, 53]"
5881,24920,Paura nella città dei morti viventi,9.636,350,[27]
5882,2043,Along Came a Spider,27.729,1736,"[80, 9648, 53, 28]"
5883,15947,The Three Caballeros,13.571,651,"[16, 10751, 10402]"
5884,13373,Millions,19.152,352,"[35, 80, 18, 10751]"
5885,11821,Doc Hollywood,15.169,558,"[35, 10749]"
5886,11215,Baby Boom,14.037,339,"[35, 18, 10749]"
5887,8965,Atlantis: Milo's Return,26.177,3749,"[14, 16, 878, 10751, 28]"
5888,2453,Harley Davidson and the Marlboro Man,14.681,372,"[28, 53]"
5889,1577,Resident Evil: Apocalypse,24.126,4016,"[27, 28, 878]"
5890,203739,Vampire Academy,27.742,1670,"[35, 28, 14]"
5891,11114,Pete's Dragon,18.411,624,"[14, 16, 35, 10751]"
5892,9414,The Man Who Knew Too Little,16.566,443,"[35, 53, 80, 28]"
5893,269148,Samba,15.774,907,"[18, 35]"
5894,6637,National Treasure: Book of Secrets,38.54,4831,"[28, 12, 9648, 53]"
5895,4351,Bordertown,9.267,301,"[80, 18, 9648, 53]"
5896,16441,The Beastmaster,15.336,362,"[14, 12, 28]"
5897,438808,White Boy Rick,29.964,981,"[80, 18]"
5898,324668,Jason Bourne,46.354,5431,"[28, 53, 9648, 18]"
5899,4728,Le Gendarme à New-York,10.899,467,[35]
5900,438808,White Boy Rick,29.964,981,"[80, 18]"
5901,324668,Jason Bourne,46.354,5431,"[28, 53, 9648, 18]"
5902,2667,The Blair Witch Project,33.377,4458,"[27, 9648]"
5903,340837,A Cure for Wellness,29.099,3626,"[27, 9648, 878]"
5904,10056,Killer's Kiss,12.208,493,"[80, 18, 53]"
5905,11845,Intimacy,20.279,477,"[10749, 18, 14]"
5906,355547,The Star,32.32,510,"[35, 12, 10751, 14, 16]"
5907,315880,La corrispondenza,17.108,378,"[18, 10749]"
5908,76163,The Expendables 2,52.87,6395,"[28, 12, 53]"
5909,4728,Le Gendarme à New-York,10.899,467,[35]
5910,44244,Camp Rock 2: The Final Jam,19.271,1464,"[35, 10402, 10770]"
5911,13225,FernGully: The Last Rainforest,18.41,523,"[10751, 14, 16, 12]"
5912,10314,She's All That,31.837,1958,"[35, 10749]"
5913,7512,Idiocracy,38.781,2655,"[35, 878, 12]"
5914,7131,Van Helsing,50.726,5501,"[27, 12, 28]"
5915,602269,The Little Things,41.117,2233,"[80, 18, 53]"
5916,186992,L'Inconnu du lac,11.339,397,"[18, 53]"
5917,11096,Hide and Seek,19.136,1468,"[27, 9648]"
5918,7220,The Punisher,33.488,2624,"[28, 80, 18]"
5919,477489,Dans la brume,13.044,739,"[18, 878, 53]"
5920,41283,Faster,26.306,1771,"[80, 18, 28, 53]"
5921,39385,La Vérité si je mens !,8.266,480,[35]
5922,38117,Beastly,22.162,2657,"[18, 14, 10749]"
5923,8999,Derailed,14.799,948,"[18, 53]"
5924,4478,Indecent Proposal,38.94,1281,"[10749, 18]"
5925,146721,Carne,5.697,306,[18]
5926,77866,Contraband,36.197,1950,"[53, 28, 18, 80]"
5927,631842,Knock at the Cabin,65.739,2063,"[53, 9648, 27]"
5928,115210,Stitches,12.206,388,[27]
5929,86555,Take This Waltz,12.051,322,"[18, 35]"
5930,76122,Marvel One-Shot: The Consultant,14.506,488,"[12, 14, 878, 28]"
5931,21778,RRRrrrr!!!,18.933,1099,[35]
5932,700,Octopussy,47.287,1802,"[12, 28, 53]"
5933,20481,Nightbreed,17.666,420,"[27, 14, 28]"
5934,549294,Synchronic,23.232,821,"[878, 18, 53, 27]"
5935,458344,"Juliet, Naked",16.604,444,"[35, 18, 10749]"
5936,431530,A Bad Moms Christmas,33.159,1966,[35]
5937,1378,Shortbus,22.981,466,"[10749, 18, 35]"
5938,505058,Unfriended: Dark Web,19.107,1431,"[27, 53, 9648]"
5939,169917,A Walk Among the Tombstones,33.733,2664,"[80, 18, 9648, 53]"
5940,49526,Premium Rush,23.529,1976,"[80, 28, 53]"
5941,15596,Back to School,19.484,393,[35]
5942,10764,Quantum of Solace,37.496,7431,"[12, 28, 53, 80]"
5943,6440,The Shipping News,18.158,344,"[18, 10749]"
5944,505058,Unfriended: Dark Web,19.107,1431,"[27, 53, 9648]"
5945,9043,The Family Stone,21.2,881,"[35, 18, 10749]"
5946,298312,The Visit,31.304,4438,"[27, 9648, 53]"
5947,9964,Bad Taste,10.873,753,"[28, 35, 27, 878]"
5948,462919,Sierra Burgess Is a Loser,19.527,3357,"[35, 18, 10749]"
5949,430231,The Endless,18.301,986,"[878, 27, 53]"
5950,413362,"Roman J. Israel, Esq.",28.889,1180,"[18, 80, 53]"
5951,137116,Smurfs: The Lost Village,45.723,1346,"[10751, 12, 16, 35]"
5952,511987,Crawl,37.157,2906,"[53, 27, 28]"
5953,121606,Resolution,8.957,336,"[27, 53, 9648]"
5954,12403,A Perfect Getaway,21.171,1164,"[53, 9648, 12]"
5955,9335,Transporter 2,35.677,3351,"[28, 53, 80]"
5956,509635,Alone,27.704,622,"[53, 27]"
5957,30923,Alice in Wonderland,14.687,321,"[14, 10751]"
5958,11358,Walking Tall,27.546,1382,"[12, 18, 28, 53]"
5959,447200,Skyscraper,38.823,4673,"[28, 53, 12]"
5960,447200,Skyscraper,38.823,4673,"[28, 53, 12]"
5961,420648,El bar,17.417,1239,"[27, 53, 35]"
5962,283227,A Little Chaos,13.873,636,"[18, 10749]"
5963,83186,Wrong,7.044,303,"[35, 9648]"
5964,31867,Repo Men,23.002,1792,"[28, 878, 53, 80]"
5965,758009,Shotgun Wedding,64.015,1028,"[28, 35, 10749]"
5966,606625,Follow Me,23.887,442,"[27, 53]"
5967,509635,Alone,27.704,622,"[53, 27]"
5968,478820,L'Empereur de Paris,16.283,464,"[18, 80, 53]"
5969,257445,Goosebumps,29.946,3566,"[12, 27, 35]"
5970,38594,ドラゴンボール オッス!帰ってきた孫悟空と仲間たち!!,25.946,401,"[16, 28, 12, 878]"
5971,9945,Vampires,18.048,1135,"[28, 14, 27]"
5972,8388,¡Three Amigos!,27.491,886,"[35, 37, 18]"
5973,449574,GODZILLA 怪獣惑星,33.572,444,"[16, 28, 878]"
5974,145220,Muppets Most Wanted,19.518,762,"[35, 12, 80, 10751]"
5975,11653,神話,25.652,331,"[28, 12, 35, 18, 14]"
5976,10028,Honey,19.008,1112,"[10402, 18, 10749]"
5977,455656,#realityhigh,17.124,998,[35]
5978,264729,Perdiendo el norte,8.067,322,"[10749, 35]"
5979,8197,Midnight in the Garden of Good and Evil,22.747,519,"[9648, 80, 18]"
5980,587693,A Christmas Prince: The Royal Baby,21.355,507,"[10749, 10751]"
5981,381034,I Am Not a Serial Killer,10.805,450,"[18, 27, 9648, 53]"
5982,326423,Barbershop: The Next Cut,20.272,418,"[35, 18]"
5983,8839,Casper,42.795,4347,"[14, 35, 10751]"
5984,5289,Chaos,20.838,950,"[18, 28, 80]"
5985,73873,Albert Nobbs,16.445,437,[18]
5986,44706,Le Pari,7.786,422,[35]
5987,13600,City of Ember,22.916,1635,"[12, 10751, 14]"
5988,437557,Blockers,35.517,1892,[35]
5989,75761,John Dies at the End,10.725,599,"[27, 35]"
5990,10358,Zack and Miri Make a Porno,39.682,2230,[35]
5991,9273,Ace Ventura: When Nature Calls,30.512,3844,"[80, 35, 12]"
5992,8689,Cannibal Holocaust,31.437,1502,[27]
5993,627463,The Assistant,17.549,409,[18]
5994,505379,Rebecca,19.363,1023,"[10749, 18, 9648, 53]"
5995,453405,Gemini Man,37.883,4803,"[878, 28, 53]"
5996,288036,Sleeping with Other People,22.328,846,"[35, 10749]"
5997,22824,The Fourth Kind,34.006,1601,"[9648, 878, 53]"
5998,8386,How High,24.942,890,[35]
5999,4953,Be Kind Rewind,16.788,1249,"[18, 35]"
6000,449755,Christmas Inheritance,20.668,794,"[10749, 35]"
6001,396493,Creep 2,15.107,727,[27]
6002,38303,You Again,17.828,1185,"[35, 10749]"
6003,11891,Kung Pow: Enter the Fist,24.138,586,"[35, 28]"
6004,9584,Convoy,20.658,324,"[28, 35]"
6005,145135,Dark Skies,21.257,1682,"[878, 53, 27]"
6006,49529,John Carter,49.667,5294,"[28, 12, 878]"
6007,1687,Escape from the Planet of the Apes,27.333,923,"[28, 878]"
6008,152599,The Immigrant,16.893,775,"[18, 10749]"
6009,18736,The Lizzie McGuire Movie,17.903,1201,"[10751, 35]"
6010,12912,Chaos Theory,13.379,354,"[35, 18, 10749]"
6011,9777,Proof,17.708,625,"[18, 9648]"
6012,703451,Your Place or Mine,30.863,640,"[10749, 35]"
6013,638965,Mandibules,17.115,493,"[35, 14]"
6014,296099,Vacation,48.019,3513,[35]
6015,40205,16 Wishes,21.665,1253,"[14, 18, 10751]"
6016,2661,Batman,25.626,795,"[28, 35, 80]"
6017,13637,Sukiyaki Western Django,9.281,307,"[12, 28, 35, 37, 53]"
6018,455,Bend It Like Beckham,19.915,1781,"[35, 18, 10749]"
6019,179,The Interpreter,19.54,1339,"[80, 53]"
6020,512196,Happy Death Day 2U,27.846,3176,"[35, 27, 878]"
6021,86812,Sound of My Voice,8.99,331,"[878, 18, 9648, 53]"
6022,11034,The Great Gatsby,23.573,436,"[18, 10749]"
6023,10380,An American Tail: Fievel Goes West,22.917,670,"[12, 16, 10751, 37]"
6024,526019,Like a Boss,22.016,603,[35]
6025,333669,Bastille Day,21.878,1264,[28]
6026,284276,Cake,36.353,857,[18]
6027,124905,Godzilla,106.98,8519,"[28, 18, 878]"
6028,52520,Underworld: Awakening,36.96,3824,"[14, 28, 27]"
6029,27581,The Other Guys,32.852,3893,"[28, 35, 80]"
6030,15158,Phantasm II,15.108,314,"[28, 27, 878, 53]"
6031,517302,Pahanhautoja,22.11,345,"[27, 14, 18]"
6032,478860,Proxima,17.285,358,[18]
6033,339967,Colossal,37.113,1930,"[18, 14, 878]"
6034,87421,Riddick,32.997,3834,"[878, 28, 53]"
6035,79643,Anche se è amore non si vede,9.865,342,[35]
6036,407439,Mary Magdalene,44.674,498,"[18, 14]"
6037,207768,I Spit on Your Grave 2,34.368,1175,"[53, 27, 80]"
6038,11088,Heist,15.045,496,"[28, 80, 18, 53]"
6039,644092,Finding ʻOhana,22.917,379,"[12, 28, 35, 10751]"
6040,432613,Épouse-moi mon pote,10.214,933,[35]
6041,399361,Triple Frontier,43.886,2981,"[28, 53, 80, 12]"
6042,369781,Amis publics,5.071,361,[35]
6043,12146,The Missing,15.982,563,"[53, 37, 12]"
6044,16577,Astro Boy,41.243,1429,"[16, 28, 10751, 878]"
6045,11352,Always,16.792,534,"[10749, 14, 18]"
6046,2267,The Last Mimzy,10.731,429,"[18, 878, 12]"
6047,2171,Wet Hot American Summer,7.75,732,[35]
6048,468219,Dead in a Week (Or Your Money Back),7.709,312,"[35, 28, 18]"
6049,376134,The Discovery,23.331,1219,"[18, 10749, 878, 53, 9648]"
6050,12309,Bachelor Party,21.884,598,[35]
6051,9333,Last Man Standing,16.489,797,"[80, 28, 37, 18]"
6052,736918,The Noel Diary,19.159,320,"[10749, 35, 18]"
6053,443791,Underwater,41.638,2872,"[27, 878, 28, 12]"
6054,10951,玻璃樽,22.353,332,"[12, 28, 35, 10749]"
6055,201,Star Trek: Nemesis,22.631,1309,"[878, 28, 12, 53]"
6056,852448,I Came By,30.94,594,[53]
6057,214756,Ted 2,106.397,6995,"[35, 14]"
6058,149509,Horns,25.673,2177,"[18, 14, 53]"
6059,16996,17 Again,83.222,4855,"[35, 14, 18, 10749]"
6060,9715,Hope Floats,18.148,393,"[10749, 18, 35]"
6061,747688,Yara,10.969,353,[18]
6062,443791,Underwater,41.638,2872,"[27, 878, 28, 12]"
6063,214756,Ted 2,106.397,6996,"[35, 14]"
6064,11495,Firestarter,17.405,622,"[27, 53, 878]"
6065,833097,Falling for Christmas,31.357,671,"[10749, 35, 10751]"
6066,290595,The Huntsman: Winter's War,34.068,4615,"[28, 12, 18]"
6067,82650,Diary of a Wimpy Kid: Dog Days,31.502,892,"[35, 10751]"
6068,9490,Half Baked,16.557,506,"[35, 80]"
6069,8966,Twilight,110.587,12827,"[14, 18, 10749]"
6070,7737,Resident Evil: Extinction,10.472,3853,"[27, 28, 878]"
6071,1649,Bill & Ted's Bogus Journey,20.396,1105,"[12, 35, 878]"
6072,26390,Brooklyn's Finest,25.194,847,"[80, 18, 53]"
6073,451500,Santa & Cie,17.807,559,[35]
6074,72710,The Host,25.757,3784,"[28, 12, 878]"
6075,13641,The Air I Breathe,14.21,332,"[53, 80]"
6076,10534,White Squall,12.961,329,"[18, 12]"
6077,810,Shrek the Third,85.488,8460,"[14, 12, 16, 35, 10751]"
6078,439998,Omicidio all'italiana,8.649,390,[35]
6079,71552,American Reunion,51.923,4187,[35]
6080,41630,No Strings Attached,44.6,4431,"[35, 10749]"
6081,12611,The Fury,14.015,325,"[27, 878, 53]"
6082,419680,Daddy's Home 2,68.175,2392,[35]
6083,63710,Honey 2,16.389,379,"[10402, 35, 18]"
6084,60599,Arbitrage,21.704,785,"[18, 53]"
6085,11007,Cheaper by the Dozen,31.23,2626,"[35, 10751]"
6086,604822,急先锋,41.614,466,"[35, 53, 28, 12]"
6087,323373,Deathgasm,10.704,550,"[35, 27, 10402]"
6088,280092,Insidious: Chapter 3,35.311,3184,"[27, 53, 9648]"
6089,157845,The Rover,19.137,882,"[80, 18]"
6090,133694,Promised Land,23.919,638,[18]
6091,9963,Premonition,14.009,1448,"[53, 18, 9648]"
6092,28355,Case 39,28.98,2118,"[27, 9648, 53]"
6093,13567,Sleepaway Camp,18.274,616,[27]
6094,11890,Oscar,14.546,456,[35]
6095,399248,Beirut,13.669,510,"[28, 53, 18]"
6096,763149,Aftermath,22.366,549,"[27, 80, 18, 53]"
6097,446101,Assassination Nation,14.997,779,"[53, 27, 35]"
6098,429351,12 Strong,49.347,2754,"[10752, 18, 28, 36]"
6099,117974,Sightseers,12.65,465,"[35, 80, 10749]"
6100,11342,Warlock,17.832,351,"[27, 14, 28]"
6101,10431,War,29.434,1622,"[28, 53]"
6102,10029,Very Bad Things,14.616,566,"[35, 80, 53]"
6103,9882,The Siege,15.704,1211,"[18, 28, 53, 80]"
6104,514999,Murder Mystery,35.916,4165,"[28, 35, 9648]"
6105,22804,Saw VI,40.339,2967,"[27, 53]"
6106,9354,"Honey, I Shrunk the Kids",28.794,2833,"[12, 35, 10751, 878]"
6107,2309,Inkheart,24.849,2003,"[12, 10751, 14]"
6108,279641,Whiskey Tango Foxtrot,15.835,883,"[35, 18, 10752]"
6109,541305,Kajillionaire,21.724,401,"[80, 18, 35]"
6110,11212,Baby's Day Out,35.438,1224,"[10751, 35, 12, 80, 18]"
6111,1428,Once Upon a Time in Mexico,25.551,2015,"[28, 18, 9648]"
6112,817,Austin Powers: The Spy Who Shagged Me,32.967,3087,"[12, 35, 80, 878]"
6113,26515,Pumpkinhead,11.321,410,"[14, 27]"
6114,255343,Escobar: Paradise Lost,25.175,743,"[53, 10749]"
6115,102780,Byzantium,24.011,777,"[18, 14, 53]"
6116,35019,Nanny McPhee and the Big Bang,41.581,1733,"[35, 14, 10751]"
6117,14976,Rachel Getting Married,17.41,520,"[18, 10749]"
6118,4917,A Boy and His Dog,12.549,310,"[18, 878, 35]"
6119,1880,Red Dawn,62.377,723,"[28, 53, 10752, 18]"
6120,1880,Red Dawn,62.377,723,"[28, 53, 10752, 18]"
6121,655082,Eiffel,29.761,594,"[10749, 18]"
6122,155084,13 Sins,21.472,1016,"[27, 53]"
6123,70436,The Raven,20.438,1253,"[80, 53, 9648, 27]"
6124,35019,Nanny McPhee and the Big Bang,41.581,1733,"[35, 14, 10751]"
6125,34813,The Losers,29.083,1697,"[28, 12, 80, 9648, 53]"
6126,13968,Jump In!,12.178,360,"[18, 35, 10749]"
6127,11449,The Amityville Horror,26.998,837,[27]
6128,4964,Knocked Up,26.312,3726,"[35, 10749, 18]"
6129,599975,Countdown,41.995,1956,"[27, 53]"
6130,425336,Loving Pablo,19.458,955,"[80, 18]"
6131,137321,Winter's Tale,25.839,1279,"[18, 14, 9648, 10749]"
6132,50698,Grave Encounters,16.949,1367,"[53, 27]"
6133,39414,Paper Man,10.51,304,"[35, 18]"
6134,14177,Beauty Shop,21.062,466,"[35, 10749]"
6135,9339,Click,46.519,6615,"[35, 18, 14]"
6136,305470,Power Rangers,38.567,4235,"[28, 12, 878]"
6137,36419,After.Life,23.878,1031,"[18, 27, 9648, 53]"
6138,26389,From Paris with Love,47.83,1861,"[28, 80, 53]"
6139,19901,Daybreakers,34.988,1826,"[28, 14, 878]"
6140,9686,New York Stories,15.36,336,"[35, 18]"
6141,597433,Beckett,24.527,608,"[80, 9648, 53]"
6142,134597,The Collection,21.809,935,"[27, 53]"
6143,2320,Executive Decision,28.578,849,"[28, 12, 18, 53]"
6144,652483,Modo Avião,15.317,683,"[35, 18, 10749]"
6145,460846,Security,75.546,773,"[28, 53, 80]"
6146,328111,The Secret Life of Pets,17.965,7738,"[12, 35, 16, 10751]"
6147,274167,Daddy's Home,59.002,3015,[35]
6148,174772,Europa Report,31.151,1279,"[878, 53]"
6149,10426,Friday After Next,19.182,376,[35]
6150,9407,Red Corner,18.768,324,"[80, 18, 53]"
6151,291351,The Sea of Trees,10.217,461,[18]
6152,245706,True Story,13.862,1862,"[80, 18, 36]"
6153,58244,Upside Down,25.077,2365,"[10749, 878, 18, 14]"
